name,cas,chemcode,species,td50_log_min,td50_min,td50_log_mean,td50_mean,td50_log_median,td50_median,td50_harmonic,td50_log_harmonic,smiles,carc_class_multi,carc_class
ALUMINUM POTASSIUM SULFATE,10043-67-1,aps,m,-0.17848647159522685,0.663,3.42880318957357,9.090909090909091e+29,0.7259116322950482,5.32,3.3146452678187113,1.5875516704158201,O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[K+],4.0,1.0
ANTIMONY POTASSIUM TARTRATE,28300-74-5,apt,m,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,O.O.O.O=C([O-])C1O[Sb]2OC(=O)C(O2)C(C(=O)[O-])O[Sb]2OC(=O)C1O2.[K+].[K+],0.0,0.0
AROCLOR 1260,11096-82-5,arc,r,0.01703333929878037,1.04,1.1877540978895105,42.68071428571428,1.1596779705334512,14.850000000000001,5.763819276189644,2.1152025775117274,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,4.0,1.0
ARAMITE,140-57-8,arm,r,1.4983105537896004,31.5,11.661728982148803,3.225806451612902e+30,2.8808135922807914,760.0,214.2962404511015,7.638863663722258,CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,2.0,0.0
ARSENIOUS OXIDE,1327-53-3,aro,m,1.4969296480732148,31.4,20.071018583309147,6.249999999999999e+30,31.0,1e+31,146.1281384358034,10.097958508088436,[As+3].[As+3].[O-2].[O-2].[O-2],1.0,0.0
"ARISTOLOCHIC ACID, SODIUM SALT (77% AA I, 21% AA II)",10190-99-5,ars,r,-1.85078088734462,0.0141,6.636559359924422,2.5e+30,-1.3014908364788458,0.06285,0.0329736985800561,0.03257021369356842,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)[O-])cc3c(c12)OCO3.[Na+],4.0,1.0
l-ASCORBIC ACID,50-81-7,asa,r,5.060697840353612,115000.0,28.641881621850327,9.090909090909088e+30,31.0,1e+31,1265000.0,48.69151646132695,O=C1C(O)=C(O)OC1C(O)CO,0.0,0.0
1'-ACETOXYSAFROLE,34627-78-6,asf,m,1.3242824552976926,21.1,18.765652295018814,5.833333333333332e+30,31.0,1e+31,74.4889219581964,8.05756075716222,C=CC(OC(C)=O)c1ccc2c(c1)OCO2,2.0,0.0
ACESULFAME-K,55589-62-3,ask,m,4.380211241711606,24000.0,27.19717303453023,8.57142857142857e+30,31.0,1e+31,168000.0,38.20839809044658,CC1=CC(=O)N=S(=O)([O-])O1.[K+],0.0,0.0
ASTEMIZOLE,68844-77-9,ast,m,1.5118833609788744,32.5,18.096019227209727,5.454545454545453e+30,31.0,1e+31,265.14906067257,11.010440786009843,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1.0,0.0
ANETHOLE,4180-23-8,ate,m,3.484299839346786,3050.0,13.791336582744414,3.6363636363636365e+30,4.334453751150931,21600.0,11033.145240393455,13.264882639207896,CC=Cc1ccc(OC)cc1,1.0,0.0
dl-ATENOLOL.HCl,51706-40-2,atl,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1.[Cl-].[H+],0.0,0.0
ATROPINE,51-55-8,atr,r,1.9576072870600953,90.7,21.31920242902003,6.666666666666666e+30,31.0,1e+31,272.1,12.032232659660481,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,1.0,0.0
ACETOXIME,127-06-0,atx,r,1.08278537031645,12.1,1.7732510397149037,115.8125,2.0326124075112024,109.25,28.58212941325239,3.701912683907514,CC(C)=NO,3.0,1.0
ATRAZINE,1912-24-9,atz,m,0.9680157139936417,9.29,11.851334818832417,3.3333333333333325e+30,2.871015953060419,744.5,100.95278317207098,6.8839120928098465,CCNc1nc(Cl)nc(NC(C)C)n1,2.0,1.0
AURAMINE-O,2465-27-2,aur,m,1.0413926851582251,11.0,1.6658161632214932,57.94,1.8305886686851442,67.7,32.32103351880118,3.6813284855132693,CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1.[Cl-].[H+],3.0,1.0
AZOXYMETHANE,25843-45-2,axm,r,-1.5199930570428493,0.0302,4.761950702377859,1.6666666666666665e+30,-0.4670235098430652,0.344,0.1556201907025537,0.1468599866190579,C[N-][N+](C)=O,4.0,1.0
AZASERINE,115-02-6,aza,r,-0.10072681268239618,0.793,7.838332758266908,2.5e+30,0.227028922875014,1.9809999999999999,1.5073117804682576,1.0121239763696839,[N-]=[N+]=CC(=O)OCC(N)C(=O)O,4.0,1.0
AZOBENZENE,103-33-3,azb,m,0.5854607295085007,3.85,12.00283579321763,3.5483870967741923e+30,1.9566485792052033,90.5,26.176624883657627,4.800035340378703,c1ccc(N=Nc2ccccc2)cc1,3.0,1.0
5-AZACYTIDINE,320-67-2,azc,m,-1.438898616350944,0.0364,7.496908654290194,2.4999999999999993e+30,-0.24756077029489204,0.5675,0.25102029354502897,0.2311624120433058,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,4.0,1.0
AZELNIDIPINE,123524-52-7,azn,m,1.8129133566428555,65.0,20.179376226932774,6.249999999999998e+30,31.0,1e+31,325.59593666116126,11.709396300045992,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,1.0,0.0
AZATHIOPRINE,446-86-6,azt,r,0.33845649360460484,2.18,16.322001689558757,4.483448275862068e+30,28.0,1e+28,13.354792307898414,4.244786147615241,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,3.0,1.0
HC BLUE NO. 1 (PURIFIED),2784-94-3,b1p,m,1.615950051656401,41.3,7.337901263144521,1.7021276595744677e+30,2.5899496013257077,389.0,220.11487360722427,6.550936137809152,CNc1ccc(N(CCO)CCO)cc1[N+](=O)[O-],2.0,1.0
BENZOTRICHLORIDE,98-07-7,b3c,m,-0.4736607226101559,0.336,0.002061603937174287,1.7238333333333336,-0.000315091996323999,1.0005,0.7068765585504424,0.5405613967523165,ClC(Cl)(Cl)c1ccccc1,4.0,1.0
BROMOACETALDEHYDE,17157-48-1,bad,m,3.0086001717619175,1020.0,20.585807814589586,6.249999999999999e+30,31.0,1e+31,4196.571428571428,16.856539853180244,O=CCBr,1.0,0.0
BENZO(a)PYRENE,50-32-8,bap,m,-2.571865205971211,0.00268,5.748027910374702,1.6666666666666665e+30,1.2249319623590722,16.8,0.04585473400062071,0.045279629939541724,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,4.0,1.0
4-BIS(2-HYDROXYETHYL)AMINO-2-(2-THIENYL)QUINAZOLINE,58139-47-2,baq,r,1.7788744720027396,60.1,1.7788744720027396,60.1,1.7788744720027396,60.1,60.1,4.11251186617755,OCCN(CCO)c1nc(-c2cccs2)nc2ccccc12,3.0,1.0
BARBITURIC ACID,67-52-7,bba,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,O=C1CC(=O)NC(=O)N1,0.0,0.0
FD & C BLUE NO. 1,3844-45-9,bbf,m,4.79309160017658,62100.0,19.815061069573797,5.624999999999998e+30,31.0,1e+31,411181.3366522903,23.24139399275331,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc([C+](c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)c2ccccc2S(=O)(=O)[O-])cc1.[Na+].[Na+],0.0,0.0
"BARBITAL, SODIUM",144-02-5,bbs,r,1.4653828514484182,29.2,9.4972267505945,2.5e+30,2.69474163468769,530.0,128.99009474305078,6.5184380613499835,CCC1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],2.0,1.0
beta-CAROTENE,7235-40-7,bca,r,4.201397124320452,15900.0,16.34937016671532,4.444444444444444e+30,4.971275848738105,93600.0,61820.84779593432,17.07976769706925,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,1.0,0.0
"BIS-1,4-(CHLOROMETHOXY)BUTANE",13483-19-7,bcb,m,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,ClCOCCCCOCCl,0.0,0.0
BIS-(CHLOROMETHYL)ETHER,542-88-1,bce,m,-2.630784142589857,0.00234,8.653940719586483,3e+30,-0.01758744105830562,0.9775,0.013870152626817633,0.01380631807181478,ClCOCCl,4.0,1.0
"BIS-1,6-(CHLOROMETHOXY)HEXANE",56894-92-9,bch,m,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,ClCOCCCCCCOCCl,0.0,0.0
BROMODICHLOROMETHANE,75-27-4,bcm,r,1.4608978427565478,28.9,6.764838362524816,1.5789473684210524e+30,2.430540082699387,269.5,113.99916966796181,5.733443052702947,ClC(Cl)Br,3.0,1.0
"BIS-1,4-(CHLOROMETHOXY)-p-XYLENE",56894-91-8,bcx,m,0.4927603890268375,3.11,0.4927603890268375,3.11,0.4927603890268375,3.11,3.11,1.413423028508143,ClCOCc1ccc(COCCl)cc1,4.0,1.0
BISMUTH DIMETHYLDITHIOCARBAMATE,21260-46-8,bdd,m,0.6560982020128319,4.53,21.049283153632583,6.666666666666665e+30,31.0,1e+31,31.86404813920146,7.118489371705067,CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Bi+3],2.0,1.0
"1,3-BUTADIENE",106-99-0,bde,r,0.7664128471123994,5.84,3.3122353035943677,5.0632911392405046e+29,1.8115750058705933,64.8,32.28672090265583,3.973632412572634,C=CC=C,3.0,1.0
"BIS(2,3-DIBROMOPROPYL)PHOSPHATE, MAGNESIUM SALT",36711-31-6,bdp,r,1.0718820073061255,11.8,6.989371395324012,1.75438596491228e+30,1.8976270912904414,79.0,56.366214646243556,4.898234744706855,O=P([O-])([O-])O.OCC(Br)CBr.[Mg+2],3.0,1.0
BENZOTHIAZYL DISULFIDE,120-78-5,bds,m,2.603144372620182,401.0,14.563210355616574,4.166666666666666e+30,3.096478764942328,1255.0,1045.278387891311,10.421254592249566,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,1.0,0.0
BENZENEDIAZONIUM TETRAFLUOROBORATE,369-57-3,bdt,h,1.8202014594856402,66.1,11.762356359946585,3.333333333333333e+30,2.4668676203541096,293.0,161.7986633249791,7.014260142689352,F[B-](F)(F)F.N#[N+]c1ccccc1,2.0,1.0
BENZOYL HYDRAZINE,613-94-5,beh,m,0.8662873390841949,7.35,9.406330321377512,2.727272727272727e+30,1.591064607026499,39.0,21.73589254514722,3.945454895115087,NNC(=O)c1ccccc1,3.0,1.0
BENZENE,71-43-2,ben,m,1.1789769472931695,15.1,5.240627693494134,9.677419354838706e+29,2.469822015978163,295.0,140.31598939716736,5.8701301791318,c1ccccc1,3.0,1.0
BROMOETHANOL,540-51-2,bet,m,1.8432327780980093,69.7,9.468571937895954,2.5e+30,2.4203039395046453,443.3,150.22402085678718,6.525954609313958,OCCBr,2.0,1.0
3-DIBENZOFURANAMINE,4106-66-5,bfa,r,0.19589965240923377,1.57,0.5217744425111729,4.496666666666667,0.3944516808262163,2.48,2.617571073171658,1.3113873876380797,Nc1ccc2c(c1)oc1ccccc12,4.0,1.0
N-n-BUTYL-N-FORMYLHYDRAZINE,16120-70-0,bfz,m,1.2833012287035497,19.2,7.767874857956964,2e+30,2.4421370621951493,278.0,55.71639629951859,5.114843666595885,CCCCN(N)C=O,3.0,1.0
BENZOGUANAMINE,91-76-9,bgn,m,1.212187604403958,16.3,6.386508580323089,1.25e+30,3.13952303988994,1486.0,116.1106500936232,6.586355887734485,Nc1nc(N)nc(-c2ccccc2)n1,2.0,1.0
BUTYLATED HYDROXYANISOLE,25013-16-5,bha,m,2.4608978427565478,289.0,15.500782727644559,4.3999999999999983e+30,4.096910013008056,12500.0,1874.5771047672915,12.255153496663027,COc1ccc(O)c(C(C)(C)C)c1,1.0,0.0
BUTYL p-HYDROXYBENZOATE,94-26-8,bhb,m,3.4345689040341987,2720.0,8.562461315221464,1.6666666666666665e+30,4.078540924902057,16320.0,7505.019952472893,10.75693514179747,CCCCOC(=O)c1ccc(O)cc1,1.0,0.0
"beta-1,2,3,4,5,6-HEXACHLOROCYCLOHEXANE",58-89-9,bhc,m,1.0492180226701815,11.2,16.50864013123226,4.9999999999999987e+30,17.600698562160225,5e+30,96.54959431150967,8.024650808512606,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,2.0,0.0
BIS(2-HYDROXYPROPYL)AMINE,110-97-4,bhp,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CC(O)CNCC(C)O,0.0,0.0
4-BIS(2-HYDROXYETHYL)AMINO-2-(5-NITRO-2-THIENYL)QUINAZOLINE,33372-39-3,bhq,r,0.04139268515822508,1.1,0.5929764777975213,5.158,0.5563025007672873,3.6,2.8615000127233396,1.3885543928129853,O=[N+]([O-])c1ccc(-c2nc(N(CCO)CCO)c3ccccc3n2)s1,4.0,1.0
BUTYLATED HYDROXYTOLUENE,128-37-0,bht,m,2.5658478186735176,368.0,20.500363299586006,6.140350877192981e+30,31.0,1e+31,5228.236140654366,18.311324797529487,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0,0.0
n-BUTYLHYDRAZINE.HCl,56795-65-4,bhz,m,0.9242792860618817,8.4,9.733498955033214,2.857142857142857e+30,1.2855573090077739,19.3,19.678745398176254,3.823023877871364,CCCCNN.[Cl-].[H+],3.0,1.0
"BIS-1,2-(CHLOROMETHOXY)ETHANE",13483-18-6,bie,m,0.6646419755561255,4.62,0.6646419755561255,4.62,0.6646419755561255,4.62,4.62,1.7263316639055997,ClCOCCOCCl,4.0,1.0
BIFENTHRIN,82657-04-3,bif,m,2.456366033129043,286.0,16.728183016564522,5e+30,16.728183016564522,5e+30,572.0,10.487451012592302,Cc1c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,1.0,0.0
"2,2'-[(4-AMINOPHENYL)IMINO]BISETHANOL SULFATE",54381-16-7,bis,r,3.8639173769578603,7310.0,21.95463912565262,6.666666666666666e+30,31.0,1e+31,21930.0,21.365280388092934,Nc1ccc(N(CCO)CCO)cc1.O=S(=O)(O)O,0.0,0.0
BENZYL ISOTHIOCYANATE,622-78-6,bly,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,S=C=NCc1ccccc1,0.0,0.0
BENZYLHYDRAZINE.2HCl,20570-96-1,blz,m,1.930949031167523,85.3,7.100433337018717,1.6666666666666665e+30,2.4421370621951493,278.0,187.56767140791837,6.1860407853386015,NNCc1ccccc1.[Cl-].[Cl-].[H+].[H+],2.0,1.0
BEMITRADINE,88133-11-3,bmd,r,2.4871383754771865,307.0,3.4161789954294406,4936.888888888889,3.4785664955938436,3010.0,1193.2393876824326,7.642523916224394,CCOCCc1c(-c2ccccc2)nc(N)n2ncnc12,2.0,0.0
N-NITROSOBENZTHIAZURON,51542-33-7,bmu,r,0.05307844348341968,1.13,0.4626124675223789,4.415,0.3721464915613381,2.615,2.0879075148357455,1.1547994379642847,CN(N=O)C(=O)Nc1nc2ccccc2s1,4.0,1.0
BENZYL ACETATE,140-11-4,bna,r,2.0293837776852097,107.0,8.81813063506494,1.9999999999999995e+30,3.4265112613645754,2670.0,1049.3027342212763,8.90211043210844,CC(=O)OCc1ccccc1,2.0,0.0
N-n-BUTYL-N-NITROSOUREA,869-01-2,bni,r,-0.7281583934635011,0.187,3.22358520667375,8.695652173913043e+29,0.7981885719987996,6.29,1.5739405590974795,1.02851437429757,CCCCN(N=O)C(N)=O,4.0,1.0
sym.-dibeta-NAPHTHYL-p-PHENYLENEDIAMINE,93-46-9,bpd,m,1.413299764081252,25.9,16.499222354370335,4.999999999999999e+30,16.68553393113587,5e+30,140.9980234957113,8.394421419983606,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,2.0,0.0
beta-PHENYLISOPROPYLHYDRAZINE.HCl,66-05-7,bpi,m,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CC(Cc1ccccc1)NN.[Cl],0.0,0.0
BIPHENYL,92-52-4,bpl,m,1.8543060418010806,71.5,11.856668568169866,3.333333333333333e+30,2.409211927546039,258.5,251.78014584668946,7.547110674912439,c1ccc(-c2ccccc2)cc1,2.0,1.0
BLACK PN,2519-30-4,bpn,r,3.5634810853944106,3660.0,26.427246847565737,8.333333333333332e+30,31.0,1e+31,21960.0,31.2634987590832,CC(=O)Nc1ccc(S(=O)(=O)[O-])c2c1C(=O)C(=NNc1ccc(N=Nc3ccc(S(=O)(=O)[O-])cc3)c3ccc(S(=O)(=O)[O-])cc13)C(S(=O)(=O)[O-])=C2.[Na+].[Na+].[Na+].[Na+],0.0,0.0
"1,1-BIS(tert-BUTYLPEROXY)-3,3,5-TRIMETHYLCYCLOHEXANE",6731-36-8,bpt,m,3.173186268412274,1490.0,16.695033848019897,4.5454545454545446e+30,9.880813592280791,7600000000.0,8688.690607478582,15.747608576824886,CC1CC(C)(C)CC(OOC(C)(C)C)(OOC(C)(C)C)C1,1.0,0.0
BARIUM ACETATE,543-80-6,bra,m,0.4578818967339923,2.87,14.486017896997588,4.5454545454545446e+30,1.1643528557844371,14.6,8.429619658297227,3.1405360670717655,CC(=O)[O-].CC(=O)[O-].[Ba+2],3.0,1.0
beta-BUTYROLACTONE,3068-88-0,brl,r,1.1398790864012365,13.8,1.1398790864012365,13.8,1.1398790864012365,13.8,13.799999999999999,2.6946271807700692,CC1CC(=O)O1,3.0,1.0
BROMOCRIPTINE MESYLATE,22260-51-1,bro,m,1.5276299008713388,33.7,17.68853091658456,5.384615384615383e+30,31.0,1e+31,204.70621689208903,9.635359976855934,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O,1.0,0.0
BERYLLIUM SULFATE,13510-49-1,brs,m,0.17026171539495738,1.48,4.0521637286618715,1e+30,1.1035235065925155,13.260000000000002,5.9422226710411294,2.211687883684767,O=S(=O)([O-])[O-].[Be+2],4.0,1.0
BENZENESULPHONOHYDRAZIDE,5351-65-5,bsh,m,1.6683859166900001,46.6,1.6683859166900001,46.6,1.6683859166900001,46.6,46.6,3.8628327612373745,NC(=S)NNS(=O)(=O)c1ccccc1,3.0,1.0
PIPERONYL BUTOXIDE IN SOLVENT,51-03-6,btc,m,1.3502480183341627,22.4,14.433043348069612,4.057971014492752e+30,4.107209969647869,12800.0,451.9668461773136,10.465518003468363,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,1.0,0.0
BENZYL THIOCYANATE,3012-37-1,bty,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,N#CSCc1ccccc1,0.0,0.0
BUDESONIDE,51333-22-3,bud,r,-0.5361070110140927,0.291,-0.3100512337836913,0.5346666666666667,-0.3089185078770315,0.491,0.44845522824032535,0.37103580357856036,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,4.0,1.0
TILISOLOL.HCl,62774-96-3,but,r,1.6020599913279623,40.0,14.685627442108656,4.285714285714285e+30,3.3915800355280057,4021.5,239.8809719245812,8.80423228731229,Cn1cc(OCC(O)CNC(C)(C)C)c2ccccc2c1=O.[Cl-].[H+],2.0,0.0
N-BUTYLUREA,592-31-4,buu,m,2.8444771757456815,699.0,25.458562877459748,7.999999999999998e+30,31.0,1e+31,6203.076179739089,26.2600971032654,CCCCNC(N)=O,0.0,0.0
BENZOIC ACID,65-85-0,bza,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,O=C(O)c1ccccc1,0.0,0.0
BENZYL CHLORIDE,100-44-7,bzc,m,1.608526033577194,40.6,9.438385602110815,2.5e+30,2.523071920374613,333.5,156.75140284944015,6.546613073210303,ClCc1ccccc1,2.0,1.0
BENZIDINE,92-87-5,bzd,m,0.2380461031287954,1.73,0.7290664272046461,8.084,0.741151598851785,5.51,3.6236371940931806,1.5887075621394664,Nc1ccc(-c2ccc(N)cc2)cc1,4.0,1.0
BENZIDINE.2HCl,531-85-1,bzl,m,0.9537596917332288,8.99,1.6969552657126405,83.48807692307693,1.6678522830301188,46.8,31.650303035843123,3.688339706847584,Nc1ccc(-c2ccc(N)cc2)cc1.[Cl-].[Cl-].[H+].[H+],3.0,1.0
COUMARIN,91-64-5,bzo,h,0.5587085705331657,3.62,6.294162025924167,1.3793103448275858e+30,2.3820170425748683,241.0,56.42155752501554,5.355416626077839,O=c1ccc2ccccc2o1,3.0,1.0
"1,4-BENZOQUINONE",106-51-4,bzq,m,0.7015679850559274,5.03,0.7054189730158792,5.075,0.7054189730158791,5.075,5.074600985221674,1.8041241395567758,O=C1C=CC(=O)C=C1,4.0,1.0
BENZENEDIAZONIUM SULFATE,6415-38-9,bzs,m,1.1038037209559568,12.7,12.4400018616581,3.75e+30,1.51423275634999,33.25,29.718248862449567,4.6895425088818925,N#[N+]c1ccccc1.O=S(=O)([O-])[O-],3.0,1.0
BENZALAZINE,64896-26-0,bzz,m,3.0791812460476247,1200.0,15.232747934617882,4.166666666666666e+30,4.418288637420325,27350.0,7986.180765683061,14.141795353835136,O=C(O)C1=CC(=NNc2ccc(C(=O)O)cc2)C=CC1=O,1.0,0.0
3-CHLORO-2-METHYLPROPENE,563-47-3,c2m,m,1.7323937598229686,54.0,10.041984609382666,2.580645161290322e+30,3.0086001717619175,1020.0,268.53108830508364,7.702028769694084,C=C(C)CCl,2.0,0.0
1-CHLORO-2-NITROBENZENE,88-73-3,c2n,m,2.03342375548695,108.0,10.294001551466595,2.727272727272727e+30,2.4608978427565478,289.0,293.7889225365953,7.479154210510598,O=[N+]([O-])c1ccccc1Cl,2.0,1.0
1-CHLORO-4-NITROBENZENE,100-00-5,c4n,m,1.7810369386211318,60.4,4.794896111697258,7.692307692307691e+29,2.7209857441537393,526.0,283.64329517098446,6.312775200525172,O=[N+]([O-])c1ccc(Cl)cc1,2.0,1.0
COMPOUND 50-892,65765-07-3,c58,m,2.0530784434834195,113.0,21.74887237797313,6.666666666666665e+30,31.0,1e+31,1245.2722595315406,17.58952869613853,Cc1ccc2c(-c3cccc(O)c3)nc(=O)n(C(C)C)c2c1,0.0,0.0
CLOPHEN A 30,55600-34-5,ca3,r,2.1958996524092336,157.0,2.1958996524092336,157.0,2.1958996524092336,157.0,157.0,5.062595033026967,Clc1cccc(-c2cccc(Cl)c2)c1,3.0,1.0
CARBOXYMETHYLNITROSOUREA,60391-92-6,cab,r,0.13987908640123647,1.38,4.147580123334259,1.111111111111111e+30,0.9079485216122722,8.09,4.493274503827479,1.8820244700194015,NC(=O)N(CC(=O)O)N=O,4.0,1.0
DIMETHYLARSINIC ACID,75-60-5,cac,m,1.0569048513364727,11.4,18.957331741932926,5.882352941176469e+30,31.0,1e+31,73.39435756890565,8.387676299436443,C[As](C)(=O)O,2.0,0.0
CADMIUM ACETATE,543-90-8,cad,r,0.2576785748691845,1.81,18.077370014453273,5.714285714285714e+30,31.0,1e+31,9.03121139772668,3.782836334681489,CC(=O)[O-].CC(=O)[O-].[Cd+2],3.0,1.0
4-CHLORO-4'-AMINODIPHENYLETHER,101-79-1,cae,m,1.3996737214810382,25.1,11.788137024317884,3.333333333333333e+30,2.866674881596807,751.5,95.42047479916911,6.670178570656819,Nc1ccc(Oc2ccc(Cl)cc2)cc1,2.0,1.0
CAFFEINE,58-08-2,caf,m,1.7641761323903307,58.1,23.341906318148208,7.27272727272727e+30,31.0,1e+31,962.5854320059387,18.708950257402474,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.0,0.0
CARBAMYL HYDRAZINE.HCl,563-41-7,cah,m,2.3483048630481607,223.0,2.817532785286557,745.3,2.9020028913507296,798.0,559.6077693108209,6.4416465830339025,NNC(N)=O.[Cl-].[H+],2.0,1.0
CALCIUM LACTATE,814-80-2,cal,r,4.7363965022766426,54500.0,17.937308431745453,5e+30,18.006418612352586,5e+30,142565.07936507938,19.38470521830165,CC(O)C(=O)[O-].CC(O)C(=O)[O-].[Ca+2],0.0,0.0
CAPTAN,133-06-2,cap,m,1.6283889300503116,42.5,13.952073851589443,3.846153846153845e+30,4.123851640967086,13300.0,609.9638378517211,10.778477834702267,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,1.0,0.0
CARBARYL,63-25-2,car,m,0.17897694729316943,1.51,20.17728693867978,6.428571428571426e+30,31.0,1e+31,9.973006602923768,4.218956202654409,CNC(=O)Oc1cccc2ccccc12,3.0,1.0
CYCLOHEXYLAMINE SULFATE,19834-02-7,cas,m,2.4471580313422194,280.0,23.861789507835553,7.5e+30,31.0,1e+31,1120.0,18.232770302827447,NC1CCCCC1.O=S(=O)(O)O,0.0,0.0
CALCIUM ACETATE,62-54-4,cat,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CC(=O)[O-].CC(=O)[O-].[Ca+2],0.0,0.0
CALCIUM VALPROATE,33433-82-8,cav,r,3.113943352306837,1300.0,24.02848583807671,7.5e+30,31.0,1e+31,5200.0,22.040846655658488,CCCC(CCC)C(=O)[O-].CCCC(CCC)C(=O)[O-].[Ca+2],0.0,0.0
"1,4-DICHLOROBUTENE-2 (65% trans-, 35% cis-)",110-57-6,cb2,r,-0.7721132953863264,0.169,0.22223683423206708,4.709933333333334,0.10380372095595687,1.27,0.6903493848788389,0.5393089548636151,ClCC=CCCl,4.0,1.0
CHOCOLATE BROWN HT,4553-89-3,cbh,m,1.5599066250361124,36.3,17.25192582282109,5e+30,18.012652932632385,5e+30,216.79334164618948,11.641921065031065,O=c1c(CO)cc(=NNc2ccc(S(=O)(=O)[O-])c3ccccc23)c(=O)c1=NNc1ccc(S(=O)(=O)[O-])c2ccccc12.[Na+].[Na+],1.0,0.0
CARBARSONE,121-59-5,cbs,r,3.6532125137753435,4500.0,3.657512599656302,4545.0,3.657512599656302,4545.0,4544.554455445545,8.421942373361633,NC(=O)Nc1ccc([As](=O)(O)O)cc1,2.0,0.0
CARBAZOLE,86-74-8,cbz,m,2.0086001717619175,102.0,9.33612203191416,2.222222222222222e+30,3.4456042032735974,2790.0,636.0015182993485,8.678684028408014,c1ccc2c(c1)[nH]c1ccccc12,2.0,0.0
CARBON TETRACHLORIDE,56-23-5,cc4,m,-0.7544873321858502,0.176,7.540310991211554,1.944444444444444e+30,2.108873536631397,128.5,4.218095850265264,2.3423442386886344,ClC(Cl)(Cl)Cl,4.0,1.0
CHENODEOXYCHOLIC ACID,474-25-9,cca,m,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,0.0,0.0
(2-CHLOROETHYL)TRIMETHYLAMMONIUM CHLORIDE,999-81-5,ccc,m,0.7151673578484579,5.19,17.20607549826259,5.217391304347825e+30,31.0,1e+31,47.343537130689825,7.4940834866969395,C[N+](C)(C)CCCl.[Cl-],2.0,1.0
"CYANAMIDE, CALCIUM",156-62-7,cci,m,0.8721562727482929,7.45,18.80766699516886,5.769230769230768e+30,31.0,1e+31,95.28829466410566,9.460818861970596,N#CN.[Ca+2],1.0,0.0
CHOLINE CHLORIDE,67-48-1,ccl,r,3.4424797690644486,2770.0,14.595400168210034,4e+30,3.782472624166286,6060.0,7112.188548451684,12.996045755736446,C[N+](C)(C)CCO.[Cl-],1.0,0.0
